Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Wind Speed,GHI,region,EL
2012,11,4,11,30,22,43.12,8.9,1,678,WEST,892.2231436
2012,11,4,12,30,23.5,39.17,8.8,1.4,716,WEST,910.1062487
2012,11,4,13,30,24.3,36.63,8.5,1.8,684,WEST,933.5162687
2012,11,4,14,30,24.7,34.91,8.2,2.1,587,WEST,954.7378949
2012,11,4,15,30,24.5,34.35,7.8,2.2,435,WEST,972.4184528
2012,11,4,16,30,23,36.68,7.4,1.5,243,WEST,988.6720358
2012,11,4,17,30,20.4,50.98,9.9,1.1,51,WEST,989.2653089
2012,11,4,18,30,18.3,51.74,8.2,1.2,0,WEST,980.1691178
2012,11,4,19,30,16.8,55.45,7.8,1.3,0,WEST,991.1587051
2012,11,4,20,30,15.7,58.4,7.6,1.5,0,WEST,974.5017122
2012,11,4,21,30,15,60.19,7.3,1.7,0,WEST,934.0180694
2012,11,4,22,30,14.6,61.42,7.3,2.1,0,WEST,881.7400514
2012,11,4,23,30,14.1,64.01,7.4,2.4,0,WEST,819.96191
2012,11,5,0,30,13.5,68.25,7.8,2.6,0,WEST,764.54836
2012,11,5,1,30,12.7,74.39,8.3,2.5,0,WEST,730.6869347
2012,11,5,2,30,12,80.29,8.7,2.3,0,WEST,713.1548802
2012,11,5,3,30,11.2,86.3,9,2,0,WEST,705.1082527
2012,11,5,4,30,10.4,90.54,8.9,1.7,0,WEST,705.7514382
2012,11,5,5,30,9.7,90.25,8.2,1.5,0,WEST,717.3215674
2012,11,5,6,30,9.2,84.08,6.7,1.8,0,WEST,762.499035
2012,11,5,7,30,10.1,69.17,4.7,3,42,WEST,848.675555
2012,11,5,8,30,12.6,52.63,3.2,4.3,235,WEST,873.3352034
2012,11,5,9,30,15.8,41.56,2.8,5.4,434,WEST,888.862277
2012,11,5,10,30,18.8,34.61,2.9,6.1,592,WEST,905.9420345
2012,11,5,11,30,20.9,30.5,2.9,6,692,WEST,927.4403949
2012,11,5,12,30,22.3,28.1,3,5.6,727,WEST,949.6035328
2012,11,5,13,30,23,26.81,2.9,5,695,WEST,964.1016696
2012,11,5,14,30,23.1,26.31,2.7,4.3,596,WEST,986.2891822
2012,11,5,15,30,22.6,26.65,2.5,3.6,441,WEST,997.7014602
2012,11,5,16,30,20.6,29.72,2.3,2.3,246,WEST,1007.048266
2012,11,5,17,30,17.2,44.98,5.2,1.4,51,WEST,1006.815375
2012,11,5,18,30,14.8,49.06,4.2,1.4,0,WEST,989.5344203
2012,11,5,19,30,13.7,50.6,3.6,1.5,0,WEST,1020.639316
2012,11,5,20,30,12.9,51.92,3.3,1.5,0,WEST,995.1477744
2012,11,5,21,30,12,54.05,3,1.5,0,WEST,954.9470512
2012,11,5,22,30,11.2,56.19,2.8,1.5,0,WEST,903.4227045
2012,11,5,23,30,10.5,58.26,2.6,1.5,0,WEST,835.2329581
2012,11,6,0,30,9.8,60.52,2.5,1.4,0,WEST,779.17741
2012,11,6,1,30,9.2,62.46,2.4,1.4,0,WEST,741.9890671
2012,11,6,2,30,8.7,64.1,2.3,1.3,0,WEST,724.3004064
2012,11,6,3,30,8.3,65.72,2.3,1.2,0,WEST,716.9921785
2012,11,6,4,30,8,67.43,2.3,1.1,0,WEST,719.8969788
2012,11,6,5,30,7.6,70.15,2.5,1.1,0,WEST,735.1041649
2012,11,6,6,30,7.2,73.59,2.8,1.1,0,WEST,788.9349596
2012,11,6,7,30,8.8,67.64,3.1,1.7,40,WEST,891.7112513
2012,11,6,8,30,12.1,56.25,3.6,2.3,232,WEST,926.6330888
2012,11,6,9,30,15.8,45.26,4,2.4,427,WEST,925.6053995
2012,11,6,10,30,19.7,33.84,3.3,2.7,584,WEST,920.7758137
2012,11,6,11,30,22.4,27.55,2.8,2.6,687,WEST,915.0123819
2012,11,6,12,30,24.2,24.24,2.5,2.3,724,WEST,917.7306461
2012,11,6,13,30,25.3,22.02,2.1,1.8,692,WEST,927.7229302
2012,11,6,14,30,25.7,20.79,1.6,1.5,593,WEST,943.5019308
2012,11,6,15,30,25.4,20.75,1.3,1.3,438,WEST,972.794186
2012,11,6,16,30,23.4,24.77,2.1,1,243,WEST,995.7086557
2012,11,6,17,30,20.1,40.28,6.2,1.1,49,WEST,1010.555609
2012,11,6,18,30,17.6,40.21,3.9,1.3,0,WEST,997.7081414
2012,11,6,19,30,16.1,43.39,3.6,1.4,0,WEST,1025.903759
2012,11,6,20,30,14.9,46.3,3.5,1.5,0,WEST,997.5417627
2012,11,6,21,30,14,48.42,3.3,1.5,0,WEST,965.0336865
2012,11,6,22,30,13.1,50.56,3.1,1.6,0,WEST,918.0471791
2012,11,6,23,30,12.3,52.54,2.9,1.7,0,WEST,852.2953924
2012,11,7,0,30,11.5,54.83,2.7,1.8,0,WEST,791.63057
2012,11,7,1,30,10.7,57.36,2.6,1.7,0,WEST,752.2544704
2012,11,7,2,30,10,59.65,2.5,1.4,0,WEST,729.8809833
2012,11,7,3,30,9.6,61.03,2.4,1.2,0,WEST,721.6851078
2012,11,7,4,30,9.7,60.92,2.5,0.9,0,WEST,724.95844
2012,11,7,5,30,9.9,60.74,2.7,0.5,0,WEST,742.5778538
2012,11,7,6,30,9.8,61.9,2.8,0.4,0,WEST,792.7401616
2012,11,7,7,30,10.6,59.48,3,0.8,38,WEST,884.3967336
2012,11,7,8,30,12.9,54.21,3.9,1.3,227,WEST,905.1982593
2012,11,7,9,30,16.4,43.7,4,1.9,423,WEST,905.4832608
2012,11,7,10,30,20.8,34.75,4.7,3.2,581,WEST,909.5464019
2012,11,7,11,30,24,27.06,3.9,4.3,683,WEST,906.0404266
2012,11,7,12,30,25.6,24.1,3.6,4.4,716,WEST,911.806115
2012,11,7,13,30,26.6,22.69,3.6,4.4,683,WEST,935.343922
2012,11,7,14,30,27,22.28,3.7,4.2,584,WEST,957.1159509
2012,11,7,15,30,26.6,22.95,3.7,3.6,432,WEST,976.9064486
2012,11,7,16,30,24,28.31,4.5,2.3,237,WEST,990.5058615
2012,11,7,17,30,19.9,45.28,7.7,1.7,46,WEST,995.6118315
2012,11,7,18,30,17.7,47.89,6.5,2.1,0,WEST,983.3684523
2012,11,7,19,30,17.2,50.1,6.7,2.8,0,WEST,1015.215981
2012,11,7,20,30,16.6,54.07,7.3,3.5,0,WEST,992.4565848
2012,11,7,21,30,15.8,58.95,7.8,3.9,0,WEST,959.9310152
2012,11,7,22,30,14.9,64.18,8.2,4.1,0,WEST,911.7072448
2012,11,7,23,30,14,69.93,8.6,4.1,0,WEST,845.4063905
2012,11,8,0,30,13.3,75.22,9,4,0,WEST,783.9407
2012,11,8,1,30,12.5,81.08,9.3,3.8,0,WEST,742.2534812
2012,11,8,2,30,11.9,85.52,9.5,3.6,0,WEST,721.963219
2012,11,8,3,30,11.3,89.59,9.7,3.4,0,WEST,716.3747324
2012,11,8,4,30,10.8,92.89,9.7,3.2,0,WEST,714.0157285
2012,11,8,5,30,10.4,95.08,9.6,3,0,WEST,723.0117162
2012,11,8,6,30,10.2,95.17,9.5,2.9,0,WEST,762.0688019
2012,11,8,7,30,11.3,86.57,9.1,3.4,19,WEST,846.1615076
2012,11,8,8,30,14,70.44,8.7,3.7,197,WEST,866.1526625
2012,11,8,9,30,17.7,53.92,8.3,3.8,415,WEST,880.0992372
2012,11,8,10,30,21.7,40.03,7.5,4.2,526,WEST,906.3545379
2012,11,8,11,30,25.1,30.85,6.7,4.6,673,WEST,933.6080059
2012,11,8,12,30,27.6,25.01,5.8,4.9,709,WEST,959.2210211
2012,11,8,13,30,29,20.62,4.2,5,674,WEST,975.8866351
2012,11,8,14,30,28.6,19.6,3.2,4.5,576,WEST,1009.110258
2012,11,8,15,30,26.3,23.73,4,3.4,424,WEST,1027.77849
2012,11,8,16,30,23.5,33.65,6.6,3.1,147,WEST,1046.509526
2012,11,8,17,30,21.8,39.73,7.5,3.9,26,WEST,1042.571678
2012,11,8,18,30,20.4,46.36,8.5,4.4,0,WEST,1029.116338
2012,11,8,19,30,19.1,53.59,9.5,4.4,0,WEST,1059.462424
2012,11,8,20,30,17.9,59.37,9.9,4.5,0,WEST,1035.247011
2012,11,8,21,30,17,63.41,10,4.6,0,WEST,998.4174171
2012,11,8,22,30,16.3,66.18,10,4.6,0,WEST,953.6645445
2012,11,8,23,30,15.7,67.88,9.8,4.6,0,WEST,887.4438152
2012,11,9,0,30,15.1,69.25,9.5,4.6,0,WEST,819.87916
2012,11,9,1,30,14.5,70.89,9.3,4.5,0,WEST,774.2920538
2012,11,9,2,30,13.8,73.79,9.2,4.3,0,WEST,746.1477185
2012,11,9,3,30,13.2,77.22,9.3,4.1,0,WEST,733.2977494
2012,11,9,4,30,12.6,81.33,9.5,3.9,0,WEST,727.5930973
2012,11,9,5,30,12,85.39,9.6,3.6,0,WEST,734.1550492
2012,11,9,6,30,11.5,88.39,9.6,3.4,0,WEST,769.4163236
2012,11,9,7,30,12.2,84.06,9.6,3.9,31,WEST,847.2283058
2012,11,9,8,30,14.8,70.12,9.4,4.3,213,WEST,876.9070919
2012,11,9,9,30,18.5,52.95,8.7,4.3,406,WEST,903.7932748
2012,11,9,10,30,22.5,37.41,7.2,4.2,563,WEST,932.7537744
2012,11,9,11,30,26,26.95,5.5,4.2,665,WEST,963.4786277
2012,11,9,12,30,28,20.81,3.5,4.5,700,WEST,989.4253775
2012,11,9,13,30,28.7,19.86,3.4,4.7,668,WEST,1010.251103
2012,11,9,14,30,28.6,20.08,3.5,4.8,572,WEST,1042.646618
2012,11,9,15,30,27.8,21.35,3.7,4.4,419,WEST,1059.232005
2012,11,9,16,30,25.3,25.96,4.4,3.4,226,WEST,1068.279143
2012,11,9,17,30,22,36.88,6.6,3.3,40,WEST,1063.488101
2012,11,9,18,30,20.1,44.24,7.5,4.2,0,WEST,1035.081272
2012,11,9,19,30,19.2,53.27,9.5,4.5,0,WEST,1051.419055
2012,11,9,20,30,18.2,62.06,10.8,4.6,0,WEST,1018.255229
2012,11,9,21,30,17.4,66.45,11.1,4.7,0,WEST,979.3048192
2012,11,9,22,30,16.7,66.32,10.4,4.7,0,WEST,940.3221361
2012,11,9,23,30,16.1,64.28,9.4,4.7,0,WEST,895.324267
2012,11,10,0,30,15.6,63.16,8.6,4.9,0,WEST,843.2478
2012,11,10,1,30,15.2,63.5,8.3,5,0,WEST,799.496289
2012,11,10,2,30,14.7,66.82,8.6,5.2,0,WEST,770.8364394
2012,11,10,3,30,14.3,73.02,9.5,5.2,0,WEST,753.8751471
2012,11,10,4,30,13.8,80.35,10.5,5.1,0,WEST,743.8636949
2012,11,10,5,30,13.4,86.71,11.2,4.9,0,WEST,741.5588235
2012,11,10,6,30,13.1,92.18,11.9,5,0,WEST,753.7887176
2012,11,10,7,30,13.7,91.6,12.4,5.6,28,WEST,782.3481078
2012,11,10,8,30,15.6,82.76,12.7,6.5,205,WEST,811.5810717
2012,11,10,9,30,18.5,68.21,12.5,7.1,356,WEST,864.9253119
2012,11,10,10,30,21.7,53.33,11.8,7.5,553,WEST,891.6078683
2012,11,10,11,30,24.4,43.32,11.1,7.9,654,WEST,854.7351407
2012,11,10,12,30,26.4,35.96,10.1,8.3,690,WEST,864.38292
2012,11,10,13,30,27.6,31.86,9.4,8.5,638,WEST,899.7024228
2012,11,10,14,30,28.1,29.71,8.8,8.4,559,WEST,933.4841694
2012,11,10,15,30,27.8,28.89,8.1,7.8,408,WEST,975.3939622
2012,11,10,16,30,26.3,31.44,8,7.1,171,WEST,1016.728321
2012,11,10,17,30,23.8,38.53,8.8,7.1,25,WEST,1023.029056
2012,11,10,18,30,21.5,46.9,9.7,7.4,0,WEST,1069.283031
2012,11,10,19,30,20,53.81,10.4,7.5,0,WEST,1064.687664
2012,11,10,20,30,18.8,59.47,10.7,6.7,0,WEST,1010.7325
2012,11,10,21,30,18.2,62.12,10.8,5.7,0,WEST,976.9471802
2012,11,10,22,30,17.7,63.95,10.8,4.7,0,WEST,939.8307629
2012,11,10,23,30,17.1,66.26,10.8,3.5,0,WEST,894.1586726
2012,11,11,0,30,16.5,67.74,10.5,2.6,0,WEST,845.2067
2012,11,11,1,30,15.3,69.91,9.8,2.1,0,WEST,800.4668406
2012,11,11,2,30,13.9,69.44,8.4,2.1,0,WEST,769.771407
2012,11,11,3,30,12.5,63.05,5.7,2.6,0,WEST,754.8584826
2012,11,11,4,30,11.1,54.48,2.3,3,0,WEST,746.7917456
2012,11,11,5,30,9.8,48.21,-0.6,2.9,0,WEST,743.6237613
2012,11,11,6,30,8.6,46.87,-2.1,2.6,0,WEST,751.3731943
2012,11,11,7,30,9,43.08,-2.9,3.1,32,WEST,762.7092877
2012,11,11,8,30,11.3,33.86,-4.1,4.1,224,WEST,785.9961893
2012,11,11,9,30,13.7,25.22,-5.9,5.1,425,WEST,832.5665083
2012,11,11,10,30,15.2,20.96,-7,6,586,WEST,862.0850642
2012,11,11,11,30,16.2,18.48,-7.8,6.5,696,WEST,876.4199996
2012,11,11,12,30,16.9,16.76,-8.5,6.8,733,WEST,886.1882626
2012,11,11,13,30,17.3,15.51,-9.2,6.9,701,WEST,898.6086436
2012,11,11,14,30,17.2,14.76,-9.9,6.8,600,WEST,907.6952552
2012,11,11,15,30,16.6,14.5,-10.6,6.4,442,WEST,903.0484569
2012,11,11,16,30,14.9,15.29,-11.3,5.1,243,WEST,906.880435
2012,11,11,17,30,11.7,19.74,-10.7,3.3,45,WEST,901.5610277
2012,11,11,18,30,9,27.99,-8.6,2.4,0,WEST,909.6518811
2012,11,11,19,30,7.7,29.21,-9.2,2.4,0,WEST,951.0761817
2012,11,11,20,30,6.6,29.54,-10,2.3,0,WEST,949.2476679
2012,11,11,21,30,5.6,30.05,-10.6,2.3,0,WEST,916.1402298
2012,11,11,22,30,4.8,30.63,-11.1,2.3,0,WEST,875.2326911
2012,11,11,23,30,4,31.83,-11.3,2.2,0,WEST,823.128286
2012,11,12,0,30,3.2,33.54,-11.3,2.2,0,WEST,772.62551
2012,11,12,1,30,2.4,35.77,-11.3,2.2,0,WEST,751.7921564
2012,11,12,2,30,1.5,38.9,-11,2.2,0,WEST,749.8157824
2012,11,12,3,30,0.6,42.92,-10.6,2.1,0,WEST,759.9796122
2012,11,12,4,30,-0.2,48.47,-9.8,1.9,0,WEST,770.807517
2012,11,12,5,30,-0.9,55.56,-8.7,1.6,0,WEST,788.7260529
2012,11,12,6,30,-1.3,62.03,-7.6,1.3,0,WEST,850.3327419
2012,11,12,7,30,-0.3,61.25,-6.9,1.8,31,WEST,963.7346483
2012,11,12,8,30,2.5,52.04,-6.4,2.4,225,WEST,1012.425444
2012,11,12,9,30,5.4,42.23,-6.4,2.2,424,WEST,1009.75259
2012,11,12,10,30,8,34.27,-6.8,1.9,586,WEST,1002.381557
2012,11,12,11,30,10.4,27.38,-7.6,1.6,691,WEST,995.4643861
2012,11,12,12,30,12.3,21.43,-9.2,1.4,728,WEST,984.0966589
2012,11,12,13,30,13.4,18.91,-9.8,1.3,696,WEST,969.7932772
2012,11,12,14,30,13.8,18.16,-10,1.4,596,WEST,960.4166272
2012,11,12,15,30,13.5,18.43,-10.1,1.7,433,WEST,951.2759501
2012,11,12,16,30,11.8,20.95,-9.9,1.4,236,WEST,950.6531082
2012,11,12,17,30,8.8,38.82,-4.5,1.2,41,WEST,951.006959
2012,11,12,18,30,6.8,42.6,-5,1.6,0,WEST,959.850483
2012,11,12,19,30,5.9,41.89,-6.1,1.9,0,WEST,1023.820317
2012,11,12,20,30,5,43.69,-6.3,2,0,WEST,1030.336358
2012,11,12,21,30,4.4,45.52,-6.4,2.3,0,WEST,1026.804008
2012,11,12,22,30,3.9,46.78,-6.5,2.6,0,WEST,1004.676292
2012,11,12,23,30,3.4,48.43,-6.5,2.6,0,WEST,951.6533083
2012,11,13,0,30,3,50.02,-6.4,2.5,0,WEST,902.49061
2012,11,13,1,30,2.6,51.09,-6.5,2.4,0,WEST,726.4978761
2012,11,13,2,30,2.3,51.34,-6.7,2.2,0,WEST,728.2325165
2012,11,13,3,30,2.2,51.6,-6.8,2.1,0,WEST,758.7831785
2012,11,13,4,30,2.4,50.84,-6.8,2.2,0,WEST,804.6337969
2012,11,13,5,30,2.6,50.53,-6.7,2.1,0,WEST,859.0432149
2012,11,13,6,30,2.6,51.76,-6.3,2,0,WEST,960.3868935
2012,11,13,7,30,3.4,49.83,-6.1,2.4,11,WEST,1076.186971
2012,11,13,8,30,5.3,43.41,-6.2,3.3,167,WEST,1101.973811
2012,11,13,9,30,7.8,34.44,-6.9,4.2,333,WEST,1083.738866
2012,11,13,10,30,10.2,26.21,-8.4,4.8,557,WEST,1062.82296
2012,11,13,11,30,12.1,22.83,-8.5,4.9,659,WEST,1043.998653
2012,11,13,12,30,13.6,21.2,-8.2,4.7,696,WEST,1021.669291
2012,11,13,13,30,14.5,20.75,-7.7,4.4,664,WEST,1002.483997
2012,11,13,14,30,14.9,21.18,-7.1,4,566,WEST,985.7179207
2012,11,13,15,30,14.5,22.61,-6.6,3.6,414,WEST,971.3729865
2012,11,13,16,30,12.7,26.34,-6.2,2.5,222,WEST,967.5915478
2012,11,13,17,30,9.5,41.23,-3,1.4,36,WEST,975.6883724
2012,11,13,18,30,7.3,48.1,-3,1.3,0,WEST,1016.29062
2012,11,13,19,30,6.4,49.78,-3.3,1.5,0,WEST,1085.804645
2012,11,13,20,30,5.6,51.67,-3.6,1.6,0,WEST,1089.017275
2012,11,13,21,30,4.8,54.02,-3.7,1.8,0,WEST,1089.893301
2012,11,13,22,30,3.9,57.12,-3.8,1.8,0,WEST,1057.101636
2012,11,13,23,30,3,60.51,-3.9,1.8,0,WEST,1001.51798
2012,11,14,0,30,2.1,63.73,-4.1,1.6,0,WEST,952.58813
2012,11,14,1,30,1.3,66.53,-4.3,1.4,0,WEST,926.1626683
2012,11,14,2,30,0.7,68.58,-4.4,1.3,0,WEST,921.1287741
2012,11,14,3,30,0.2,70.33,-4.6,1.1,0,WEST,921.394269
2012,11,14,4,30,-0.1,71.61,-4.6,1,0,WEST,930.7012444
2012,11,14,5,30,-0.2,72.19,-4.6,1,0,WEST,959.7165029
2012,11,14,6,30,-0.3,73.02,-4.5,1,0,WEST,1027.504785
2012,11,14,7,30,1,66.81,-4.5,1.1,25,WEST,1142.136075
2012,11,14,8,30,3.7,56.36,-4.2,1.2,211,WEST,1162.495954
2012,11,14,9,30,7.2,45.62,-3.8,1.4,406,WEST,1115.324223
2012,11,14,10,30,10.6,38.37,-3,1.6,566,WEST,1066.915766
2012,11,14,11,30,13.2,33.49,-2.5,1.8,669,WEST,1029.415464
2012,11,14,12,30,15.2,29.62,-2.4,2.1,707,WEST,995.9966793
2012,11,14,13,30,16.4,27.65,-2.3,2.3,676,WEST,966.2832909
2012,11,14,14,30,16.9,26.96,-2.3,2.3,577,WEST,937.2454159
2012,11,14,15,30,16.6,27.86,-2.1,2.3,422,WEST,920.5444066
2012,11,14,16,30,14.4,32.73,-1.8,1.7,228,WEST,916.8805859
2012,11,14,17,30,10.8,50.44,0.9,1.3,21,WEST,921.3632425
2012,11,14,18,30,8.6,53.52,-0.3,1.4,0,WEST,948.483626
2012,11,14,19,30,7.8,55.78,-0.5,1.6,0,WEST,1015.495825
2012,11,14,20,30,7.1,58.78,-0.4,1.8,0,WEST,1019.763559
2012,11,14,21,30,6.5,63.03,0,1.9,0,WEST,1017.930665
2012,11,14,22,30,5.9,69.83,0.8,2.1,0,WEST,988.9533764
2012,11,14,23,30,5.5,78.71,2.1,2.4,0,WEST,937.4956332
2012,11,15,0,30,5.2,89.16,3.6,2.6,0,WEST,888.36948
2012,11,15,1,30,5.2,97.25,4.8,2.9,0,WEST,858.6335788
2012,11,15,2,30,5.5,99,5.4,3,0,WEST,855.9032684
2012,11,15,3,30,5.7,98.12,5.4,2.8,0,WEST,854.989691
2012,11,15,4,30,5.9,96.69,5.4,2.4,0,WEST,864.8015881
2012,11,15,5,30,6,96.2,5.4,2.1,0,WEST,882.9146045
2012,11,15,6,30,6.1,95.92,5.5,2.2,0,WEST,940.8448709
2012,11,15,7,30,6.3,94.53,5.5,2.6,7,WEST,1043.764134
2012,11,15,8,30,6.9,90.08,5.4,2.9,154,WEST,1061.644387
2012,11,15,9,30,8.4,81.94,5.5,2.9,382,WEST,1030.405555
2012,11,15,10,30,11.1,69.75,5.8,2.6,541,WEST,1001.111861
2012,11,15,11,30,14.3,57.71,6.1,2.2,645,WEST,960.1074725
2012,11,15,12,30,17.2,47.5,5.9,1.7,683,WEST,939.4144696
2012,11,15,13,30,19.1,39.22,4.9,1.2,652,WEST,925.2210589
2012,11,15,14,30,19.9,32.16,2.8,0.6,557,WEST,913.1621655
2012,11,15,15,30,19.6,30.51,1.8,0.3,409,WEST,911.1291889
2012,11,15,16,30,17.9,39.73,4,0.6,219,WEST,915.6706345
2012,11,15,17,30,15.5,47.15,4.3,1,34,WEST,939.1802798
2012,11,15,18,30,13.7,49.73,3.4,1.2,0,WEST,956.3449476
2012,11,15,19,30,12.4,54.96,3.6,1.3,0,WEST,999.3730992
2012,11,15,20,30,11.3,58.98,3.6,1.3,0,WEST,996.8395024
2012,11,15,21,30,10.4,64.46,4,1.2,0,WEST,982.1162731
2012,11,15,22,30,9.7,70.47,4.6,1.1,0,WEST,944.6301585
2012,11,15,23,30,9,76.48,5.1,1,0,WEST,889.3394694
2012,11,16,0,30,8.1,83.3,5.4,0.9,0,WEST,835.11128
2012,11,16,1,30,7.2,89.96,5.7,0.8,0,WEST,802.0338328
2012,11,16,2,30,6.6,94.84,5.8,0.7,0,WEST,789.3160003
2012,11,16,3,30,6.2,98.32,6,0.6,0,WEST,784.5371997
2012,11,16,4,30,5.9,100,5.9,0.5,0,WEST,787.9708276
2012,11,16,5,30,5.5,100,5.5,0.4,0,WEST,814.2569373
2012,11,16,6,30,5.3,100,5.3,0.3,0,WEST,875.027816
2012,11,16,7,30,6.1,98.69,5.9,0.4,19,WEST,980.4987585
2012,11,16,8,30,8.1,85.7,5.8,0.6,183,WEST,1020.899796
2012,11,16,9,30,11.4,71.38,6.4,1.5,367,WEST,1015.452184
2012,11,16,10,30,14.7,61.55,7.4,2.5,520,WEST,999.3240305
2012,11,16,11,30,16.8,54.07,7.5,3,619,WEST,982.8496576
2012,11,16,12,30,18.1,49.37,7.3,3.3,663,WEST,961.6065139
2012,11,16,13,30,18.9,46.03,7,3.4,635,WEST,925.4621988
2012,11,16,14,30,19.1,44.17,6.6,3.3,503,WEST,918.0723478
2012,11,16,15,30,18.7,44.12,6.2,3.2,392,WEST,916.6365282
2012,11,16,16,30,16.9,48.31,5.9,2.6,206,WEST,913.4243639
2012,11,16,17,30,14.1,59.05,6.2,1.9,14,WEST,913.6159489
2012,11,16,18,30,12.4,63.81,5.7,2,0,WEST,925.1001462
2012,11,16,19,30,11.8,65.77,5.6,2.2,0,WEST,965.2556644
2012,11,16,20,30,11.5,66.39,5.5,2.6,0,WEST,956.3324578
2012,11,16,21,30,11.2,67.14,5.3,2.8,0,WEST,941.0272761
2012,11,16,22,30,10.6,68.96,5.1,2.7,0,WEST,923.1259994
2012,11,16,23,30,9.9,71.15,4.9,2.5,0,WEST,883.4951487
2012,11,17,0,30,9.1,74.5,4.8,2.1,0,WEST,844.21482
2012,11,17,1,30,8.2,79.94,4.9,1.8,0,WEST,818.3598132
2012,11,17,2,30,7.7,84.97,5.3,1.6,0,WEST,810.8391274
2012,11,17,3,30,7.5,88.53,5.7,1.6,0,WEST,807.9399483
2012,11,17,4,30,7.3,91.15,6,1.6,0,WEST,814.2843628
2012,11,17,5,30,7,93.19,6,1.7,0,WEST,825.4500529
2012,11,17,6,30,6.7,93.62,5.7,2,0,WEST,859.4634227
2012,11,17,7,30,7.4,85.88,5.2,2.7,17,WEST,904.3574785
2012,11,17,8,30,9.9,68.53,4.4,4,179,WEST,954.2657316
2012,11,17,9,30,12.9,54.73,4,5,362,WEST,983.2345803
2012,11,17,10,30,15.3,51.31,5.3,5.3,515,WEST,981.7493533
2012,11,17,11,30,17.2,47.75,6,4.9,614,WEST,961.835275
2012,11,17,12,30,18.7,44.32,6.3,4.7,654,WEST,942.9074237
2012,11,17,13,30,19.6,42.13,6.4,4.6,622,WEST,914.3130225
2012,11,17,14,30,19.8,41.39,6.3,4.5,422,WEST,895.9194816
2012,11,17,15,30,19.2,42.64,6.2,4.2,333,WEST,883.5902371
2012,11,17,16,30,17.7,46.82,6.2,3.4,118,WEST,877.9139972
2012,11,17,17,30,15.8,53.57,6.4,2.8,14,WEST,876.8935447
2012,11,17,18,30,14.4,57.62,6.1,2.8,0,WEST,900.6034917
2012,11,17,19,30,13.5,59.48,5.8,3,0,WEST,949.1962047
2012,11,17,20,30,12.7,61.39,5.5,3.2,0,WEST,946.4367108
2012,11,17,21,30,12.1,63.03,5.3,3.6,0,WEST,935.2542391
2012,11,17,22,30,11.5,65.09,5.2,3.8,0,WEST,912.8496296
2012,11,17,23,30,10.8,67.59,5,3.8,0,WEST,880.1890657
2012,11,18,0,30,10.2,69.11,4.8,3.7,0,WEST,846.20879
2012,11,18,1,30,9.9,68.89,4.5,3.7,0,WEST,816.0477938
2012,11,18,2,30,9.7,68.39,4.2,3.5,0,WEST,803.7385954
2012,11,18,3,30,9.5,68.73,4,3.4,0,WEST,798.405532
2012,11,18,4,30,9.4,69.49,4.1,3.3,0,WEST,796.1543145
2012,11,18,5,30,9.3,71.11,4.3,3.3,0,WEST,800.4214142
2012,11,18,6,30,9.4,73.04,4.8,3.5,0,WEST,818.2454699
2012,11,18,7,30,9.9,75.4,5.8,3.9,3,WEST,849.7071021
2012,11,18,8,30,11,76.55,7,3.8,107,WEST,881.909711
2012,11,18,9,30,12.5,75.02,8.2,3.5,113,WEST,914.0315984
2012,11,18,10,30,14.3,70.55,9,3.7,224,WEST,913.1424323
2012,11,18,11,30,15.7,67.37,9.7,4.2,116,WEST,900.3506891
2012,11,18,12,30,16.4,65.53,9.9,4.3,106,WEST,891.0856147
2012,11,18,13,30,17,63.92,10.1,4,290,WEST,891.4963973
2012,11,18,14,30,18,59.74,10.1,3.6,436,WEST,887.5227781
2012,11,18,15,30,18.3,58.25,10,3.1,272,WEST,879.9194628
2012,11,18,16,30,17.1,63.17,10,2,151,WEST,873.4175504
2012,11,18,17,30,15.4,69.93,9.9,1.4,13,WEST,886.873507
2012,11,18,18,30,14.5,72.26,9.6,1.8,0,WEST,922.2238641
2012,11,18,19,30,14.1,73.96,9.5,2.5,0,WEST,968.2517225
2012,11,18,20,30,13.6,77.27,9.7,3,0,WEST,964.6428214
2012,11,18,21,30,13,82.11,10,3.2,0,WEST,942.6917216
2012,11,18,22,30,12.4,87.49,10.4,3.2,0,WEST,911.4773847
2012,11,18,23,30,11.9,92.26,10.7,3.1,0,WEST,859.9723022
2012,11,19,0,30,11.5,95.87,10.9,2.8,0,WEST,808.99627
2012,11,19,1,30,11.1,98.96,10.9,2.6,0,WEST,771.5208744
2012,11,19,2,30,11,99.63,10.9,2.3,0,WEST,752.9718089
2012,11,19,3,30,10.8,100,10.8,2.1,0,WEST,747.0228783
2012,11,19,4,30,10.4,100,10.4,1.7,0,WEST,749.245403
2012,11,19,5,30,10,100,10,1.5,0,WEST,763.6141847
2012,11,19,6,30,9.8,100,9.8,1.6,0,WEST,808.3213711
2012,11,19,7,30,10.2,97.83,9.9,2.2,4,WEST,892.9688147
2012,11,19,8,30,11.9,86.47,9.7,2.5,69,WEST,928.4418056
2012,11,19,9,30,14.8,72.16,9.8,2.6,318,WEST,937.3363965
2012,11,19,10,30,18.6,55.81,9.6,2.9,524,WEST,940.8669829
2012,11,19,11,30,21.7,41.32,8,3.3,627,WEST,947.0736537
2012,11,19,12,30,23.4,32.34,5.9,3.8,666,WEST,948.4082573
