Year,Month,Day,Hour,Minute,Temperature,GHI,Relative Humidity,Wind Speed,Dew Point,region,EL
2012,9,20,7,30,19.3,211,67.09,2.5,13,NORTH_C,10437.25354
2012,9,20,8,30,23.3,429,56.96,2.7,14.3,NORTH_C,10890.20807
2012,9,20,9,30,27.3,625,44.41,3,14.1,NORTH_C,11059.88778
2012,9,20,10,30,29.7,774,37.39,2.6,13.6,NORTH_C,11688.93714
2012,9,20,11,30,31.3,866,34.28,2.3,13.7,NORTH_C,12552.30309
2012,9,20,12,30,32.4,888,32.13,2.1,13.7,NORTH_C,13431.84088
2012,9,20,13,30,33,841,30.83,1.9,13.5,NORTH_C,14388.13713
2012,9,20,14,30,33,730,30.36,1.8,13.3,NORTH_C,15594.8578
2012,9,20,15,30,32.5,559,30.74,1.8,13.1,NORTH_C,16708.74331
2012,9,20,16,30,31,355,33.25,1.5,13,NORTH_C,17588.67669
2012,9,20,17,30,27.8,141,49.21,1.2,16.2,NORTH_C,18128.67306
2012,9,20,18,30,24.9,0,64,1.2,17.6,NORTH_C,18063.34889
2012,9,20,19,30,23.6,0,63.47,1.4,16.3,NORTH_C,17290.3818
2012,9,20,20,30,22.7,0,64.02,1.6,15.5,NORTH_C,16533.20319
2012,9,20,21,30,22,0,64.17,1.7,14.9,NORTH_C,16085.28051
2012,9,20,22,30,21.2,0,65.04,1.8,14.4,NORTH_C,15148.83198
2012,9,20,23,30,20.4,0,66.57,1.8,14,NORTH_C,13624.58478
2012,9,21,0,30,19.6,0,68.86,1.8,13.7,NORTH_C,12131.248
2012,9,21,1,30,18.8,0,71.9,1.8,13.6,NORTH_C,10951.38572
2012,9,21,2,30,18.1,0,75.17,1.8,13.6,NORTH_C,10221.35394
2012,9,21,3,30,17.5,0,79.13,1.6,13.8,NORTH_C,9679.431165
2012,9,21,4,30,16.9,0,83.71,1.5,14.1,NORTH_C,9363.903093
2012,9,21,5,30,16.6,0,86.18,1.4,14.3,NORTH_C,9302.18214
2012,9,21,6,30,17.9,21,80.34,1.9,14.5,NORTH_C,9854.022542
2012,9,21,7,30,20.7,205,68.64,2.1,14.7,NORTH_C,11090.0536
2012,9,21,8,30,24.6,422,56.45,1.8,15.4,NORTH_C,11447.06463
2012,9,21,9,30,28.9,620,40.91,2,14.3,NORTH_C,11571.22658
2012,9,21,10,30,31.4,772,28.9,2,11.2,NORTH_C,12324.72377
2012,9,21,11,30,32.7,864,25.82,2,10.6,NORTH_C,13295.05346
2012,9,21,12,30,33.5,885,24.16,2,10.3,NORTH_C,14340.94861
2012,9,21,13,30,33.9,839,23.43,1.9,10.1,NORTH_C,15435.47897
2012,9,21,14,30,33.8,727,23.7,1.8,10.2,NORTH_C,16579.43205
2012,9,21,15,30,33.2,554,24.66,1.8,10.3,NORTH_C,17545.07476
2012,9,21,16,30,31.5,350,27.78,1.5,10.7,NORTH_C,18259.36906
2012,9,21,17,30,28.1,136,44.28,1.1,14.8,NORTH_C,18570.47492
2012,9,21,18,30,24.9,0,60.95,1.2,16.9,NORTH_C,18320.00155
2012,9,21,19,30,23.5,0,60.87,1.3,15.5,NORTH_C,17365.46567
2012,9,21,20,30,22.7,0,61.25,1.5,14.9,NORTH_C,16234.84483
2012,9,21,21,30,22,0,61.68,1.6,14.3,NORTH_C,15599.42191
2012,9,21,22,30,21.4,0,61.95,1.7,13.8,NORTH_C,14629.02961
2012,9,21,23,30,20.8,0,62.69,1.8,13.4,NORTH_C,13511.74618
2012,9,22,0,30,20.2,0,63.76,2,13.1,NORTH_C,12236.831
2012,9,22,1,30,19.7,0,65.1,2.2,13,NORTH_C,11112.65564
2012,9,22,2,30,18.8,0,68.88,2.1,13,NORTH_C,10264.16431
2012,9,22,3,30,17.9,0,74.03,1.8,13.2,NORTH_C,9672.870923
2012,9,22,4,30,17.1,0,78.53,1.5,13.3,NORTH_C,9252.272236
2012,9,22,5,30,16.7,0,80.52,1.3,13.3,NORTH_C,9042.354811
2012,9,22,6,30,18,17,74.46,1.6,13.4,NORTH_C,9082.850007
2012,9,22,7,30,20.8,195,61.68,1.7,13.2,NORTH_C,9397.886193
2012,9,22,8,30,24.5,409,49.57,1.2,13.3,NORTH_C,9611.591524
2012,9,22,9,30,28.7,605,37.53,0.8,12.8,NORTH_C,10175.24692
2012,9,22,10,30,31.3,757,28.41,0.7,10.8,NORTH_C,11214.57407
2012,9,22,11,30,32.7,847,25.88,1,10.6,NORTH_C,12336.87592
2012,9,22,12,30,33.6,857,24.4,1.3,10.5,NORTH_C,13564.19101
2012,9,22,13,30,34.1,811,23.47,1.5,10.3,NORTH_C,14802.30201
2012,9,22,14,30,34.1,699,23.35,1.6,10.3,NORTH_C,15949.92484
2012,9,22,15,30,33.6,524,24.11,1.6,10.3,NORTH_C,16979.3757
2012,9,22,16,30,31.8,326,27.63,1.2,10.8,NORTH_C,17819.12719
2012,9,22,17,30,28.7,120,48.28,0.9,16.7,NORTH_C,18240.25035
2012,9,22,18,30,26.3,0,56.75,1.1,17,NORTH_C,18142.43966
2012,9,22,19,30,25.2,0,57.02,1.1,16.1,NORTH_C,17324.0414
2012,9,22,20,30,24.3,0,59.3,1.2,15.9,NORTH_C,16329.79551
2012,9,22,21,30,23.2,0,63.07,1.2,15.8,NORTH_C,15591.10481
2012,9,22,22,30,22.3,0,66.3,1.3,15.7,NORTH_C,14557.72569
2012,9,22,23,30,21.6,0,68.78,1.4,15.6,NORTH_C,13431.60586
2012,9,23,0,30,21,0,70.88,1.5,15.5,NORTH_C,12174.1725
2012,9,23,1,30,20.5,0,73.08,1.5,15.5,NORTH_C,11175.24983
2012,9,23,2,30,20,0,75.84,1.6,15.6,NORTH_C,10381.16245
2012,9,23,3,30,19.5,0,79.1,1.5,15.8,NORTH_C,9799.829579
2012,9,23,4,30,19,0,81.92,1.3,15.8,NORTH_C,9350.368413
2012,9,23,5,30,18.7,0,82.84,1.2,15.7,NORTH_C,9039.6896
2012,9,23,6,30,19.8,15,76.58,1.6,15.6,NORTH_C,9007.324314
2012,9,23,7,30,22.4,188,63.02,2,15,NORTH_C,9071.971538
2012,9,23,8,30,25.9,399,51.61,1.6,15.2,NORTH_C,9152.684262
2012,9,23,9,30,29.7,590,43.41,1.3,15.9,NORTH_C,9867.376587
2012,9,23,10,30,32.1,738,37.69,1,15.9,NORTH_C,11027.04741
2012,9,23,11,30,33.5,827,34.35,0.9,15.7,NORTH_C,12231.98022
2012,9,23,12,30,34.4,863,32.12,1.1,15.4,NORTH_C,13577.73665
2012,9,23,13,30,34.9,817,30.55,1.4,15,NORTH_C,14930.84953
2012,9,23,14,30,35,708,29.88,1.6,14.8,NORTH_C,16203.6603
2012,9,23,15,30,34.5,538,30.29,1.8,14.6,NORTH_C,17210.44426
2012,9,23,16,30,33,337,32.64,1.5,14.4,NORTH_C,17923.2451
2012,9,23,17,30,30,128,47.78,1.1,17.7,NORTH_C,18375.88599
2012,9,23,18,30,27.2,0,64.32,1.1,19.9,NORTH_C,18357.64008
2012,9,23,19,30,25.9,0,65.12,1.2,18.8,NORTH_C,17747.88358
2012,9,23,20,30,24.9,0,67.03,1.3,18.4,NORTH_C,17098.12108
2012,9,23,21,30,24.1,0,68.02,1.4,17.8,NORTH_C,16496.26771
2012,9,23,22,30,23.4,0,68.61,1.7,17.3,NORTH_C,15406.16872
2012,9,23,23,30,22.9,0,69.35,2.1,17,NORTH_C,13960.79477
2012,9,24,0,30,22.3,0,71.59,2.5,16.9,NORTH_C,12523.7051
2012,9,24,1,30,21.8,0,74.4,2.9,17,NORTH_C,11423.6402
2012,9,24,2,30,21.2,0,78.69,2.9,17.4,NORTH_C,10670.96243
2012,9,24,3,30,20.5,0,84.71,2.6,17.8,NORTH_C,10272.39105
2012,9,24,4,30,20,0,90.25,2.2,18.4,NORTH_C,10044.13846
2012,9,24,5,30,19.6,0,94.87,1.9,18.8,NORTH_C,10139.1065
2012,9,24,6,30,20.6,16,90.99,2.3,19.1,NORTH_C,10776.03962
2012,9,24,7,30,23.3,190,79.13,2.9,19.5,NORTH_C,12015.95744
2012,9,24,8,30,26.7,403,65.79,3.2,19.8,NORTH_C,12515.39503
2012,9,24,9,30,29.7,596,52.46,3.2,18.9,NORTH_C,12733.34977
2012,9,24,10,30,31.9,745,43.57,3.2,18,NORTH_C,13670.81503
2012,9,24,11,30,33.5,835,37.26,3.5,16.9,NORTH_C,14891.498
2012,9,24,12,30,34.7,853,32.63,3.9,15.9,NORTH_C,16030.0446
2012,9,24,13,30,35.2,809,29.97,4.2,15,NORTH_C,17209.34544
2012,9,24,14,30,35.2,699,28.54,4.3,14.2,NORTH_C,18295.031
2012,9,24,15,30,34.5,535,28.52,4.4,13.6,NORTH_C,18977.40806
2012,9,24,16,30,32.8,285,30.84,3.7,13.4,NORTH_C,19469.14478
2012,9,24,17,30,29.7,119,39.53,2.6,14.5,NORTH_C,19637.47424
2012,9,24,18,30,27.2,0,51.1,2.2,16.2,NORTH_C,19227.10571
2012,9,24,19,30,26.1,0,54.49,2.4,16.2,NORTH_C,18294.97839
2012,9,24,20,30,25.4,0,57.21,2.8,16.3,NORTH_C,17696.18028
2012,9,24,21,30,24.8,0,59.7,3.4,16.4,NORTH_C,17295.46897
2012,9,24,22,30,24.2,0,62.7,3.9,16.6,NORTH_C,16271.67158
2012,9,24,23,30,23.4,0,68.18,4,17.2,NORTH_C,14837.42664
2012,9,25,0,30,22.7,0,75.15,3.8,18.1,NORTH_C,13369.1419
2012,9,25,1,30,22,0,83.1,3.6,19,NORTH_C,12305.45222
2012,9,25,2,30,21.4,0,90.56,3.4,19.8,NORTH_C,11559.04184
2012,9,25,3,30,21,0,96.29,3.1,20.4,NORTH_C,11088.6077
2012,9,25,4,30,20.8,0,99.47,3.1,20.7,NORTH_C,10835.34073
2012,9,25,5,30,20.9,0,99.59,3.2,20.8,NORTH_C,10841.0237
2012,9,25,6,30,21.9,9,94.26,3.8,20.9,NORTH_C,11466.46875
2012,9,25,7,30,24.1,136,83.48,4.8,21.1,NORTH_C,12659.71118
2012,9,25,8,30,26.7,311,70.4,5.5,20.9,NORTH_C,13141.94324
2012,9,25,9,30,29.2,609,56.51,5.7,19.7,NORTH_C,13203.79009
2012,9,25,10,30,31.4,760,44.59,5.9,17.9,NORTH_C,13973.5722
2012,9,25,11,30,33,852,36.62,6.1,16.2,NORTH_C,14944.94935
2012,9,25,12,30,34.1,873,32.02,6.2,15.1,NORTH_C,15884.86916
2012,9,25,13,30,34.6,824,29.98,6.2,14.5,NORTH_C,16821.29619
2012,9,25,14,30,34.6,712,29.6,6.1,14.3,NORTH_C,17713.19063
2012,9,25,15,30,34.2,542,30.28,5.8,14.3,NORTH_C,18437.30793
2012,9,25,16,30,33,335,32.71,4.9,14.5,NORTH_C,18917.00778
2012,9,25,17,30,30.3,122,39.54,3.5,15,NORTH_C,19223.34655
2012,9,25,18,30,27.9,0,49.98,2.9,16.5,NORTH_C,18993.80439
2012,9,25,19,30,27,0,53.54,3.7,16.8,NORTH_C,18149.92568
2012,9,25,20,30,26.2,0,56.5,4.2,16.9,NORTH_C,17562.08613
2012,9,25,21,30,25.2,0,61.91,4.2,17.4,NORTH_C,17209.77768
2012,9,25,22,30,24.2,0,68.77,4.1,18.1,NORTH_C,16236.53882
2012,9,25,23,30,23.4,0,75.69,4,18.9,NORTH_C,14902.84467
2012,9,26,0,30,22.7,0,82.29,3.8,19.5,NORTH_C,13491.7335
2012,9,26,1,30,22.2,0,87.58,3.5,20,NORTH_C,12476.1039
2012,9,26,2,30,21.9,0,91.26,3.4,20.4,NORTH_C,11738.54613
2012,9,26,3,30,21.6,0,94.66,3,20.7,NORTH_C,11257.09023
2012,9,26,4,30,21.2,0,97.88,2.4,20.9,NORTH_C,10871.44496
2012,9,26,5,30,21.1,0,98.49,2.1,20.9,NORTH_C,10883.16131
2012,9,26,6,30,21.9,13,93.72,2.5,20.8,NORTH_C,11546.32718
2012,9,26,7,30,24.4,180,81.19,3.5,21,NORTH_C,12785.45042
2012,9,26,8,30,27.2,392,67.68,4.2,20.7,NORTH_C,13168.77919
2012,9,26,9,30,29.4,584,57.3,4.5,20.1,NORTH_C,13213.65924
2012,9,26,10,30,30.9,734,50.82,4.4,19.5,NORTH_C,13926.16203
2012,9,26,11,30,31.9,826,46.13,4.3,18.9,NORTH_C,14945.76002
2012,9,26,12,30,32.7,852,42.22,4.1,18.2,NORTH_C,15877.82436
2012,9,26,13,30,33.2,807,39.27,4,17.5,NORTH_C,16793.6052
2012,9,26,14,30,33.3,696,37.48,3.8,16.8,NORTH_C,17683.8395
2012,9,26,15,30,32.9,531,36.81,3.5,16.2,NORTH_C,18464.80409
2012,9,26,16,30,31.7,327,38.37,2.5,15.8,NORTH_C,19031.34945
2012,9,26,17,30,29,117,50.06,1.5,17.5,NORTH_C,19304.73664
2012,9,26,18,30,26.8,0,62.65,1.3,19.1,NORTH_C,19075.83234
2012,9,26,19,30,25.9,0,64.6,1.5,18.7,NORTH_C,18340.43734
2012,9,26,20,30,25.6,0,64.36,2.1,18.4,NORTH_C,17670.98126
2012,9,26,21,30,25.3,0,64.17,2.9,18,NORTH_C,17037.46347
2012,9,26,22,30,24.7,0,66.73,3.4,18.1,NORTH_C,15923.68545
2012,9,26,23,30,24.1,0,71.71,3.3,18.7,NORTH_C,14434.01208
2012,9,27,0,30,23.5,0,78,2.8,19.4,NORTH_C,13021.013
2012,9,27,1,30,22.9,0,84.1,2,20.1,NORTH_C,12046.85938
2012,9,27,2,30,22.2,0,89.89,1.4,20.5,NORTH_C,11380.32875
2012,9,27,3,30,21.6,0,94.37,1,20.7,NORTH_C,10868.58616
2012,9,27,4,30,21.1,0,97.93,0.8,20.8,NORTH_C,10651.35961
2012,9,27,5,30,20.8,0,100,0.7,20.8,NORTH_C,10750.6327
2012,9,27,6,30,21.8,7,94.95,1,21,NORTH_C,11385.99251
2012,9,27,7,30,24.3,80,82.45,1.7,21.1,NORTH_C,12690.97233
2012,9,27,8,30,26.9,262,69.57,2,20.9,NORTH_C,13062.11764
2012,9,27,9,30,28.8,487,59.14,1.9,20,NORTH_C,13145.15439
2012,9,27,10,30,30.5,602,50.07,1.7,18.9,NORTH_C,13816.47914
2012,9,27,11,30,31.8,723,42.97,1.7,17.7,NORTH_C,14705.70579
2012,9,27,12,30,32.7,747,37.96,1.9,16.5,NORTH_C,15646.31116
2012,9,27,13,30,33.1,632,34.94,2,15.6,NORTH_C,16568.06392
2012,9,27,14,30,33.1,544,33.39,2,14.9,NORTH_C,17523.79376
2012,9,27,15,30,32.6,406,33.2,2,14.3,NORTH_C,18244.09941
2012,9,27,16,30,31.4,231,34.9,1.6,14.1,NORTH_C,18527.05486
2012,9,27,17,30,28.9,90,47.43,1.1,16.6,NORTH_C,18516.64877
2012,9,27,18,30,26.8,0,61.33,1.1,18.7,NORTH_C,17887.74452
2012,9,27,19,30,26,0,61.24,1.2,18,NORTH_C,16975.83647
2012,9,27,20,30,25.3,0,61.5,1.4,17.4,NORTH_C,16632.51702
2012,9,27,21,30,24.7,0,62.08,1.5,17,NORTH_C,16215.95175
2012,9,27,22,30,24,0,64.24,1.5,16.8,NORTH_C,15214.39915
2012,9,27,23,30,23.3,0,67.58,1.4,17,NORTH_C,13885.85795
2012,9,28,0,30,22.6,0,71.69,1.3,17.2,NORTH_C,12498.9751
2012,9,28,1,30,22,0,76.12,1,17.6,NORTH_C,11335.42874
2012,9,28,2,30,21.6,0,80.07,0.8,18,NORTH_C,10648.25678
2012,9,28,3,30,21.5,0,82.48,0.7,18.4,NORTH_C,10182.42232
2012,9,28,4,30,21.8,0,81.8,0.5,18.6,NORTH_C,9915.561053
2012,9,28,5,30,21.9,0,80.92,0.3,18.5,NORTH_C,9918.026753
2012,9,28,6,30,22.3,8,81.34,0.5,18.9,NORTH_C,10606.12169
2012,9,28,7,30,23.9,94,73.2,0.6,18.8,NORTH_C,11916.04827
2012,9,28,8,30,26.6,380,67.43,0.7,20.1,NORTH_C,12408.35157
2012,9,28,9,30,28.7,570,60.77,1,20.4,NORTH_C,12441.67795
2012,9,28,10,30,29.7,636,55.09,1.5,19.7,NORTH_C,13083.95854
2012,9,28,11,30,30.1,679,52.36,1.8,19.3,NORTH_C,13999.5198
2012,9,28,12,30,30.1,792,51.46,1.8,19,NORTH_C,15069.63666
2012,9,28,13,30,29.9,753,51.72,1.7,18.9,NORTH_C,15934.31897
2012,9,28,14,30,29.3,351,53.79,1.5,19,NORTH_C,16589.66639
2012,9,28,15,30,28.7,448,57.28,1.2,19.4,NORTH_C,16791.17369
2012,9,28,16,30,27.7,216,63.55,1,20.2,NORTH_C,16645.79451
2012,9,28,17,30,26.2,47,74.74,0.9,21.4,NORTH_C,16172.03851
2012,9,28,18,30,24.7,0,86.82,1.1,22.4,NORTH_C,15427.79354
2012,9,28,19,30,23.9,0,87.43,1.7,21.7,NORTH_C,14630.50791
2012,9,28,20,30,23.3,0,88.29,2.2,21.3,NORTH_C,14286.83908
2012,9,28,21,30,22.9,0,89.4,2.4,21.1,NORTH_C,13897.91073
2012,9,28,22,30,22.4,0,91.73,2.5,21,NORTH_C,13352.54858
2012,9,28,23,30,22.1,0,92.9,2.5,20.9,NORTH_C,12573.22013
2012,9,29,0,30,21.8,0,94.07,2.2,20.8,NORTH_C,11625.2776
2012,9,29,1,30,21.6,0,95.52,1.9,20.9,NORTH_C,10713.90794
2012,9,29,2,30,21.5,0,96.33,2,20.9,NORTH_C,10108.40442
2012,9,29,3,30,21.3,0,96.8,2.5,20.8,NORTH_C,9684.43775
2012,9,29,4,30,21.1,0,96.81,2.9,20.6,NORTH_C,9430.367109
2012,9,29,5,30,21,0,96.7,3,20.5,NORTH_C,9310.182193
2012,9,29,6,30,21,4,96.61,3,20.4,NORTH_C,9439.343546
2012,9,29,7,30,21.3,23,95.73,3.1,20.6,NORTH_C,9821.128367
2012,9,29,8,30,21.9,81,94.42,3.4,21,NORTH_C,10304.62571
2012,9,29,9,30,22.6,285,93.5,4,21.5,NORTH_C,10688.20723
2012,9,29,10,30,23.3,208,92.26,4.6,22,NORTH_C,11224.70493
2012,9,29,11,30,23.9,352,90.48,4.7,22.2,NORTH_C,11592.55541
2012,9,29,12,30,24.4,167,88.97,4.6,22.5,NORTH_C,11732.57532
2012,9,29,13,30,24.6,39,88.76,4.5,22.6,NORTH_C,11693.07548
2012,9,29,14,30,24.5,79,89.96,4.5,22.7,NORTH_C,11530.90425
2012,9,29,15,30,24.2,12,92.36,4.5,22.9,NORTH_C,11390.38494
2012,9,29,16,30,23.7,219,95.74,4.2,23,NORTH_C,11268.84446
2012,9,29,17,30,23,3,98.78,4.1,22.8,NORTH_C,11235.48283
2012,9,29,18,30,22.3,0,100,4.1,22.3,NORTH_C,11199.69263
2012,9,29,19,30,21.6,0,100,4.4,21.6,NORTH_C,11165.88599
2012,9,29,20,30,20.9,0,99.83,5,20.9,NORTH_C,11306.28251
2012,9,29,21,30,20.2,0,99.1,6,20.1,NORTH_C,11256.2608
2012,9,29,22,30,19.7,0,97.39,6.8,19.3,NORTH_C,10925.56194
2012,9,29,23,30,19.2,0,96.18,7.1,18.6,NORTH_C,10354.29525
2012,9,30,0,30,18.9,0,94.98,7.5,18.1,NORTH_C,9673.5285
2012,9,30,1,30,18.6,0,93.99,7.6,17.6,NORTH_C,9032.850012
2012,9,30,2,30,18.4,0,93.16,7.6,17.3,NORTH_C,8589.102122
2012,9,30,3,30,18.4,0,92.37,7.4,17.1,NORTH_C,8281.305877
2012,9,30,4,30,18.4,0,92.57,7.1,17.2,NORTH_C,8104.418272
2012,9,30,5,30,18.4,0,92.88,6.8,17.2,NORTH_C,8021.383415
2012,9,30,6,30,18.6,10,91.8,6.5,17.2,NORTH_C,8104.612249
2012,9,30,7,30,19.4,6,88.08,6.6,17.4,NORTH_C,8327.981282
2012,9,30,8,30,20.7,84,81.14,7,17.3,NORTH_C,8708.370922
2012,9,30,9,30,22.1,260,73.23,7.3,17.1,NORTH_C,9234.074602
2012,9,30,10,30,23.2,134,68.15,7.3,17,NORTH_C,9783.065511
2012,9,30,11,30,24,191,64.89,7.2,17,NORTH_C,10107.14823
2012,9,30,12,30,24.6,319,62.07,6.9,16.9,NORTH_C,10342.34638
2012,9,30,13,30,24.8,417,60.38,6.6,16.6,NORTH_C,10531.38901
2012,9,30,14,30,24.6,267,59.77,6.2,16.3,NORTH_C,10683.91606
2012,9,30,15,30,24,253,59.89,5.8,15.7,NORTH_C,10813.78034
2012,9,30,16,30,22.9,308,61.19,4.9,15,NORTH_C,10882.34412
2012,9,30,17,30,21,103,66.82,3.5,14.6,NORTH_C,10960.69704
2012,9,30,18,30,19,0,75.83,2.4,14.6,NORTH_C,11028.28248
2012,9,30,19,30,17.6,0,81.69,1.9,14.4,NORTH_C,10961.44444
2012,9,30,20,30,16.6,0,84.83,1.6,14,NORTH_C,11293.90074
2012,9,30,21,30,15.7,0,87.16,1.3,13.6,NORTH_C,11338.23185
2012,9,30,22,30,15.1,0,87.35,1.1,13,NORTH_C,10829.11639
2012,9,30,23,30,14.7,0,86.2,1,12.4,NORTH_C,9944.262748
2012,10,1,0,30,14.2,0,86.4,1.1,12,NORTH_C,8959.3602
2012,10,1,1,30,13.7,0,87.87,1.3,11.7,NORTH_C,8212.331184
2012,10,1,2,30,13.7,0,87.93,1.7,11.7,NORTH_C,7796.942598
2012,10,1,3,30,13.8,0,90.77,2,12.3,NORTH_C,7596.784164
2012,10,1,4,30,13.9,0,96.23,2.2,13.3,NORTH_C,7546.466467
2012,10,1,5,30,14.1,0,100,2.3,14.1,NORTH_C,7735.810338
2012,10,1,6,30,15.2,11,97.01,2.9,14.7,NORTH_C,8403.172659
2012,10,1,7,30,17.7,184,84.5,3.5,15.1,NORTH_C,9684.85597
2012,10,1,8,30,20.7,401,72.91,3.9,15.7,NORTH_C,10244.18814
2012,10,1,9,30,23.1,595,61.45,4.1,15.3,NORTH_C,10360.32385
2012,10,1,10,30,24.8,744,52.08,3.8,14.3,NORTH_C,10867.17561
2012,10,1,11,30,26.2,832,45.39,3.6,13.5,NORTH_C,11390.35814
2012,10,1,12,30,27,850,41.52,3.6,12.8,NORTH_C,11821.40977
2012,10,1,13,30,27.4,800,39.62,3.7,12.5,NORTH_C,12190.44608
2012,10,1,14,30,27.4,684,38.92,3.6,12.2,NORTH_C,12690.63129
2012,10,1,15,30,26.8,514,39.79,3.3,12,NORTH_C,13141.15612
2012,10,1,16,30,25.2,307,45.74,2.3,12.7,NORTH_C,13539.75985
2012,10,1,17,30,22.4,98,68.1,1.5,16.2,NORTH_C,13763.98411
2012,10,1,18,30,20.2,0,72.19,1.6,15,NORTH_C,13663.91946
2012,10,1,19,30,19.4,0,70.88,1.9,14,NORTH_C,13280.12756
2012,10,1,20,30,18.9,0,70.11,2.2,13.3,NORTH_C,13294.06667
2012,10,1,21,30,18.3,0,70.85,2.4,12.9,NORTH_C,13084.39823
2012,10,1,22,30,17.8,0,72.36,2.5,12.8,NORTH_C,12405.86179
2012,10,1,23,30,17.2,0,75.36,2.5,12.8,NORTH_C,11312.44322
2012,10,2,0,30,16.7,0,78.89,2.5,13,NORTH_C,10147.4551
2012,10,2,1,30,16.2,0,82.62,2.4,13.2,NORTH_C,9317.55118
2012,10,2,2,30,15.7,0,85.84,2.3,13.3,NORTH_C,8757.968068
2012,10,2,3,30,15.3,0,88.25,2.2,13.4,NORTH_C,8401.134648
2012,10,2,4,30,15.1,0,89.2,2.3,13.3,NORTH_C,8216.089639
2012,10,2,5,30,15.1,0,89.14,2.6,13.3,NORTH_C,8304.076318
2012,10,2,6,30,15.6,0,86.53,3,13.4,NORTH_C,8909.66076
2012,10,2,7,30,17.2,169,78.89,3.3,13.5,NORTH_C,10210.32209
2012,10,2,8,30,19.5,377,70.74,3.2,14,NORTH_C,10780.48073
2012,10,2,9,30,21.7,535,62.96,2.6,14.3,NORTH_C,10763.15386
2012,10,2,10,30,23.2,415,55.56,2.1,13.8,NORTH_C,11092.60191
2012,10,2,11,30,23.9,693,52.1,1.8,13.5,NORTH_C,11426.97098
2012,10,2,12,30,24.1,823,51.34,1.7,13.4,NORTH_C,11780.78293
2012,10,2,13,30,24,772,52.07,1.6,13.6,NORTH_C,12210.23505
2012,10,2,14,30,23.8,658,53.28,1.5,13.7,NORTH_C,12748.35962
2012,10,2,15,30,23.5,497,54.65,1.2,13.8,NORTH_C,13239.56614
2012,10,2,16,30,23.1,257,58.57,0.8,14.5,NORTH_C,13511.47948
2012,10,2,17,30,22.1,57,69.46,0.7,16.3,NORTH_C,13671.19366
2012,10,2,18,30,21.2,0,67.99,0.7,15.1,NORTH_C,13524.15886
2012,10,2,19,30,20.5,0,67.93,0.9,14.4,NORTH_C,13127.24739
2012,10,2,20,30,19.5,0,71.63,1,14.2,NORTH_C,13083.95925
2012,10,2,21,30,18.5,0,75.46,1,14.1,NORTH_C,12997.38418
2012,10,2,22,30,17.5,0,79.15,1.1,13.8,NORTH_C,12277.60855
2012,10,2,23,30,16.7,0,82,1.1,13.6,NORTH_C,11040.86283
2012,10,3,0,30,16.2,0,83.24,1.1,13.4,NORTH_C,9937.1148
2012,10,3,1,30,15.6,0,84.97,1.2,13.1,NORTH_C,9046.754676
2012,10,3,2,30,14.9,0,86.56,1.2,12.7,NORTH_C,8517.972436
2012,10,3,3,30,14.3,0,88.09,1.2,12.4,NORTH_C,8188.066687
2012,10,3,4,30,13.9,0,89.39,1.1,12.2,NORTH_C,8072.269686
2012,10,3,5,30,13.6,0,90.45,1.1,12.1,NORTH_C,8206.255793
2012,10,3,6,30,14.7,0,83.7,1.3,12,NORTH_C,8836.644886
2012,10,3,7,30,17.3,185,74.91,1.7,12.8,NORTH_C,10102.5631
2012,10,3,8,30,20.7,403,61.86,2.3,13.1,NORTH_C,10658.83064
2012,10,3,9,30,24,599,50.11,3,13,NORTH_C,10690.82762
2012,10,3,10,30,25.9,749,43.29,3.2,12.5,NORTH_C,11122.64237
2012,10,3,11,30,27.1,837,40.16,3.2,12.4,NORTH_C,11692.35777
2012,10,3,12,30,27.9,855,38.22,3.2,12.4,NORTH_C,12172.90169
2012,10,3,13,30,28.3,803,37.25,3.2,12.3,NORTH_C,12739.11165
2012,10,3,14,30,28.4,685,36.98,3.1,12.3,NORTH_C,13285.34133
2012,10,3,15,30,27.9,515,37.95,2.9,12.3,NORTH_C,13769.82639
2012,10,3,16,30,26.2,307,43.64,2.1,12.9,NORTH_C,14282.99997
2012,10,3,17,30,23.1,95,65.38,1.5,16.3,NORTH_C,14610.44473
2012,10,3,18,30,20.8,0,70.15,1.6,15.2,NORTH_C,14503.98131
2012,10,3,19,30,20.1,0,69.68,1.9,14.4,NORTH_C,13947.89123
2012,10,3,20,30,19.5,0,70.38,2.1,14,NORTH_C,13804.37328
2012,10,3,21,30,18.9,0,72.17,2.2,13.8,NORTH_C,13565.65045
2012,10,3,22,30,18.2,0,76.38,2.3,14,NORTH_C,12764.64233
2012,10,3,23,30,17.7,0,81.08,2.3,14.4,NORTH_C,11620.94442
2012,10,4,0,30,17.4,0,85.21,2.3,14.9,NORTH_C,10391.9197
2012,10,4,1,30,17,0,89.74,2.2,15.3,NORTH_C,9481.808272
2012,10,4,2,30,16.8,0,92.67,2.1,15.6,NORTH_C,8928.352043
2012,10,4,3,30,16.6,0,95.21,2.1,15.8,NORTH_C,8543.400605
2012,10,4,4,30,16.8,0,95.26,2.4,16,NORTH_C,8335.452355
2012,10,4,5,30,17,0,95.31,2.7,16.2,NORTH_C,8439.679169
2012,10,4,6,30,17.7,0,92.15,3.2,16.4,NORTH_C,9064.074794
2012,10,4,7,30,19.8,165,82.24,3.7,16.7,NORTH_C,10353.24475
2012,10,4,8,30,23,372,70.61,4.3,17.4,NORTH_C,10945.23102
